time	I(Iprim)
2.4000000001245247e-08	-3.270937166951703
2.4200000003915534e-08	-3.332598717459301
2.4399999999646926e-08	-3.394197882395012
2.4600000002317213e-08	-3.4557346084259155
2.4799999998048605e-08	-3.5172088425974963
2.500000000071889e-08	-3.5786205323288653
2.5200000100533693e-08	-3.6399696254080665
2.539999999912057e-08	-3.701256069987485
2.5600000001790857e-08	-3.7624798145793408
2.579999999752225e-08	-3.8236408080512816
2.6000000000192536e-08	-3.8847389996220487
2.6200000002862822e-08	-3.9457743388572464
2.6399999998594215e-08	-4.006746775665181
2.66000000012645e-08	-4.067656260292793
2.6800000003934787e-08	-4.128502743321663
2.699999999966618e-08	-4.189286175664101
2.7200000002336466e-08	-4.250006508559314
2.739999999806786e-08	-4.310663693569643
2.7600000000738145e-08	-4.37125768257689
2.7800000100552946e-08	-4.431788427778698
2.7999999999139824e-08	-4.492255881685015
2.820000000181011e-08	-4.552659997114631
2.8399999997541503e-08	-4.613000727191773
2.860000000021179e-08	-4.673278025342774
2.8800000002882076e-08	-4.733491845292807
2.8999999998613468e-08	-4.793642141062684
2.9200000001283755e-08	-4.853728866965723
2.940000000395404e-08	-4.913751977604657
2.9599999999685433e-08	-4.973711427868635
2.980000000235572e-08	-5.033607172930256
2.999999999808711e-08	-5.093439168242673
3.02000000007574e-08	-5.1532073695367595
3.04000001005722e-08	-5.212911732818312
3.059999999915908e-08	-5.272552214365334
3.0800000001829364e-08	-5.332128770725348
3.0999999997560757e-08	-5.391641358712781
3.120000000023104e-08	-5.451089935406388
3.140000000290133e-08	-5.510474458146732
3.159999999863272e-08	-5.56979488453371
3.180000000130301e-08	-5.629051172424135
3.19999999970344e-08	-5.688243279929352
3.219999999970469e-08	-5.747371165412915
3.2400000002374973e-08	-5.8064347874883016
3.2599999998106366e-08	-5.865434105016672
3.280000000077665e-08	-5.924369077104672
3.3000000100591453e-08	-5.983239663102289
3.319999999917833e-08	-6.042045822600724
3.340000000184862e-08	-6.10078751543034
3.359999999758001e-08	-6.159464701658622
3.3800000000250296e-08	-6.218077341588192
3.400000000292058e-08	-6.276625395754851
3.4199999998651975e-08	-6.335108824925677
3.440000000132226e-08	-6.393527590097133
3.4599999997053654e-08	-6.451881652493239
3.479999999972394e-08	-6.5101709735637625
3.500000000239423e-08	-6.568395514982451
3.519999999812562e-08	-6.626555238645294
3.5400000000795906e-08	-6.684650106668822
3.560000010061071e-08	-6.742680081388435
3.5799999999197585e-08	-6.80064512535677
3.600000000186787e-08	-6.858545201342088
3.6199999997599264e-08	-6.916380272326707
3.640000000026955e-08	-6.974150301505454
3.6600000002939836e-08	-7.031855252284146
3.679999999867123e-08	-7.089495088278105
3.7000000001341515e-08	-7.1470697733107045
3.719999999707291e-08	-7.204579271411937
3.7399999999743194e-08	-7.26202354681701
3.760000000241348e-08	-7.319402563964963
3.779999999814487e-08	-7.376716287497331
3.800000000081516e-08	-7.433964682256812
3.8200000003485446e-08	-7.491147713285968
3.839999999921684e-08	-7.548265345825945
3.8600000001887125e-08	-7.605317545315237
3.879999999761852e-08	-7.66230427738844
3.9000000000288804e-08	-7.719225507875059
3.920000000295909e-08	-7.776081202798326
3.939999999869048e-08	-7.832871328374035
3.960000000136077e-08	-7.889595851009406
3.979999999709216e-08	-7.946254737301971
3.999999999976245e-08	-8.002847954038478
4.0200000002432734e-08	-8.059375468193807
4.0399999998164127e-08	-8.115837246929933
4.060000000083441e-08	-8.172233257594867
4.08000000035047e-08	-8.228563467721656
4.099999999923609e-08	-8.284827845027376
4.120000000190638e-08	-8.341026357412163
4.139999999763777e-08	-8.397158972958234
4.160000000030806e-08	-8.453225659928961
4.1800000002978344e-08	-8.509226386767937
4.1999999998709736e-08	-8.56516112209805
4.220000000138002e-08	-8.621029834720632
4.2399999997111415e-08	-8.676832493614532
4.25999999997817e-08	-8.732569067935291
4.280000000245199e-08	-8.788239527014278
4.299999999818338e-08	-8.843843840357868
4.3200000000853667e-08	-8.899381977646625
4.340000000352395e-08	-8.954853908734497
4.3599999999255346e-08	-9.010259603648036
4.380000000192563e-08	-9.065599032585633
4.3999999997657024e-08	-9.120872165916722
4.420000000032731e-08	-9.176078974181095
4.44000000029976e-08	-9.231219428088115
4.459999999872899e-08	-9.286293498516034
4.4800000001399276e-08	-9.341301156511262
4.499999999713067e-08	-9.396242373287693
4.5199999999800955e-08	-9.451117120226003
4.540000000247124e-08	-9.505925368873012
4.5599999998202634e-08	-9.56066709094098
4.580000000087292e-08	-9.615342258307004
4.6000000003543207e-08	-9.669950843012355
4.61999999992746e-08	-9.724492817261872
4.6400000001944885e-08	-9.778968153423332
4.659999999767628e-08	-9.833376824026852
4.6800000000346564e-08	-9.887718801764308
4.700000000301685e-08	-9.94199405948873
4.719999999874824e-08	-9.996202570213745
4.740000000141853e-08	-10.050344307113013
4.759999999714992e-08	-10.104419243519672
4.779999999982021e-08	-10.158427352925782
4.8000000002490495e-08	-10.2123686089818
4.819999999822189e-08	-10.266242985496064
4.8400000000892174e-08	-10.320050456434243
4.860000000356246e-08	-10.373790995918865
4.879999999929385e-08	-10.427464578228795
4.900000000196414e-08	-10.481071177798736
4.919999999769553e-08	-10.534610769218768
4.940000000036582e-08	-10.588083327233846
4.9600000003036104e-08	-10.641488826743348
4.97999999987675e-08	-10.694827242800603
5.000000000143778e-08	-10.748098550612443
5.0199999997169176e-08	-10.801302725538756
5.039999999983946e-08	-10.854439743092039
5.060000000250975e-08	-10.907509578936972
5.079999999824114e-08	-10.960512208889984
5.100000000091143e-08	-11.01344760891885
5.1200000003581714e-08	-11.066315755142252
5.1399999999313106e-08	-11.119116623829404
5.160000000198339e-08	-11.171850191399612
5.1799999997714785e-08	-11.22451643442192
5.200000000038507e-08	-11.277115329614691
5.220000000305536e-08	-11.329646853845244
5.239999999878675e-08	-11.382110984129469
5.260000000145704e-08	-11.434507697631448
5.279999999718843e-08	-11.486836971663108
5.2999999999858716e-08	-11.539098783683844
5.3200000002529e-08	-11.591293111300176
5.3399999998260395e-08	-11.643419932265386
5.360000000093068e-08	-11.695479224479183
5.380000000360097e-08	-11.74747096598736
5.399999999933236e-08	-11.799395134981465
5.4200000002002646e-08	-11.851251709798456
5.439999999773404e-08	-11.90304066892039
5.4600000000404325e-08	-11.954761990974102
5.480000000307461e-08	-12.00641565473087
5.4999999998806004e-08	-12.05800163910613
5.520000000147629e-08	-12.109519923159143
5.539999999720768e-08	-12.160970486092706
5.559999999987797e-08	-12.212353307252847
5.5800000002548256e-08	-12.263668366128536
5.599999999827965e-08	-12.31491564235138
5.6200000000949935e-08	-12.366095115695352
5.640000000362022e-08	-12.417206766076484
5.6599999999351613e-08	-12.468250573552623
5.68000000020219e-08	-12.519226518323109
5.699999999775329e-08	-12.570134580728533
5.720000000042358e-08	-12.620974741250468
5.7400000003093865e-08	-12.67174698051118
5.759999999882526e-08	-12.722451279273388
5.7800000001495544e-08	-12.773087618439988
5.7999999997226936e-08	-12.823655979053804
5.819999999989722e-08	-12.874156342297338
5.840000000256751e-08	-12.924588689492507
5.85999999982989e-08	-12.974953002100415
5.880000000096919e-08	-13.025249261721084
5.9000000003639474e-08	-13.075477450093231
5.919999999937087e-08	-13.12563754909402
5.9400000002041153e-08	-13.175729540738836
5.9599999997772546e-08	-13.225753407181038
5.980000000044283e-08	-13.275709130711732
6.000000000311312e-08	-13.325596693759552
6.019999999884451e-08	-13.375416078890428
6.04000000015148e-08	-13.425167268807355
6.059999999724619e-08	-13.47485024635018
6.079999999991648e-08	-13.524464994495387
6.100000000258676e-08	-13.57401149635588
6.119999999831816e-08	-13.623489735180755
6.140000000098844e-08	-13.672899694355102
6.160000000365873e-08	-13.722241357399795
6.179999999939012e-08	-13.77151470797128
6.200000000206041e-08	-13.820719729861366
6.21999999977918e-08	-13.869856406997032
6.240000000046209e-08	-13.918924723440224
6.260000000313237e-08	-13.967924663387643
6.279999999886376e-08	-14.01685621117056
6.300000000153405e-08	-14.065719351254614
6.319999999726544e-08	-14.114514068239629
6.339999999993573e-08	-14.163240346859396
6.360000000260602e-08	-14.21189817198152
6.379999999833741e-08	-14.2604875286072
6.40000000010077e-08	-14.309008401871054
6.420000000367798e-08	-14.357460777040936
6.439999999940937e-08	-14.405844639517747
6.460000000207966e-08	-14.45415997483526
6.479999999781105e-08	-14.50240676865992
6.500000000048134e-08	-14.5505850067907
6.520000000315163e-08	-14.59869467515888
6.539999999888302e-08	-14.646735759827916
6.56000000015533e-08	-14.694708246993226
6.57999999972847e-08	-14.742612122982036
6.599999999995498e-08	-14.79044737425321
6.620000000262527e-08	-14.83821398739707
6.639999999835666e-08	-14.88591194913523
6.660000000102695e-08	-14.933541246320427
6.680000000369724e-08	-14.981101865936356
6.699999999942863e-08	-15.028593795097503
6.720000000209891e-08	-15.076017021048983
6.73999999978303e-08	-15.123371531166367
6.760000000050059e-08	-15.17065731295553
6.780000000317088e-08	-15.217874354052483
6.799999999890227e-08	-15.265022642223222
6.820000000157256e-08	-15.312102165363555
6.839999999730395e-08	-15.35911291149896
6.859999999997424e-08	-15.406054868784404
6.880000000264452e-08	-15.452928025504212
6.899999999837592e-08	-15.499732370071907
6.92000000010462e-08	-15.546467891030035
6.940000000371649e-08	-15.593134577050035
6.959999999944788e-08	-15.639732416932079
6.980000000211817e-08	-15.686261399604915
6.999999999784956e-08	-15.732721514125725
7.020000000051985e-08	-15.779112749679964
7.040000000319013e-08	-15.825435095581229
7.059999999892153e-08	-15.87168854127108
7.080000000159181e-08	-15.91787307631894
7.09999999973232e-08	-15.96398869042189
7.119999999999349e-08	-16.010035373404573
7.140000000266378e-08	-16.056013115219017
7.159999999839517e-08	-16.101921905944504
7.180000000106546e-08	-16.147761735787437
7.200000000373574e-08	-16.193532595081162
7.219999999946713e-08	-16.23923447428586
7.240000000213742e-08	-16.284867363988386
7.259999999786881e-08	-16.330431254902148
7.28000000005391e-08	-16.375926137866934
7.300000000320939e-08	-16.421352003848792
7.319999999894078e-08	-16.4667088439399
7.340000000161107e-08	-16.511996649358416
7.359999999734246e-08	-16.55721541144832
7.380000000001274e-08	-16.602365121679323
7.400000000268303e-08	-16.647445771646677
7.419999999841442e-08	-16.692457353071077
7.440000000108471e-08	-16.737399857798504
7.4600000003755e-08	-16.782273277800105
7.479999999948639e-08	-16.82707760517205
7.500000000215667e-08	-16.871812832135383
7.519999999788807e-08	-16.916478951035913
7.540000000055835e-08	-16.961075954344068
7.560000000322864e-08	-17.00560383465476
7.579999999896003e-08	-17.050062584687247
7.600000000163032e-08	-17.094452197285015
7.619999999736171e-08	-17.13877266541564
7.6400000000032e-08	-17.18302398217065
7.660000000270228e-08	-17.227206140765396
7.679999999843368e-08	-17.271319134538935
7.700000000110396e-08	-17.31536295695387
7.720000000377425e-08	-17.359337601596252
7.739999999950564e-08	-17.403243062175427
7.760000000217593e-08	-17.44707933252392
7.779999999790732e-08	-17.490846406597292
7.800000000057761e-08	-17.534544278474026
7.82000000032479e-08	-17.578172942355405
7.839999999897929e-08	-17.621732392565345
7.860000000164957e-08	-17.665222623550306
7.879999999738097e-08	-17.70864362987916
7.900000000005125e-08	-17.751995406243033
7.920000000272154e-08	-17.795277947455222
7.939999999845293e-08	-17.83849124845103
7.960000000112322e-08	-17.881635304287663
7.98000000037935e-08	-17.92471011014409
7.99999999995249e-08	-17.967715661320938
8.020000000219518e-08	-18.01065195324033
8.039999999792657e-08	-18.053518981445794
8.060000000059686e-08	-18.09631674160212
8.080000000326715e-08	-18.139045229495235
8.099999999899854e-08	-18.18170444103209
8.120000000166883e-08	-18.22429437224053
8.139999999740022e-08	-18.26681501926915
8.16000000000705e-08	-18.3092663783872
8.180000000274079e-08	-18.351648445984445
8.199999999847218e-08	-18.393961218571043
8.220000000114247e-08	-18.43620469277744
8.240000000381276e-08	-18.478378865354195
8.259999999954415e-08	-18.52048373317192
8.280000000221444e-08	-18.56251929322112
8.299999999794583e-08	-18.604485542612064
8.320000000061611e-08	-18.646382478574694
8.34000000032864e-08	-18.688210098458477
8.359999999901779e-08	-18.72996839973228
8.380000000168808e-08	-18.771657379984266
8.399999999741947e-08	-18.813277036921765
8.420000000008976e-08	-18.854827368371147
8.440000000276004e-08	-18.89630837227769
8.459999999849144e-08	-18.937720046705493
8.480000000116172e-08	-18.979062389837306
8.500000000383201e-08	-19.020335399974456
8.51999999995634e-08	-19.06153907553669
8.540000000223369e-08	-19.102673415062057
8.559999999796508e-08	-19.143738417206823
8.580000000063537e-08	-19.184734080745308
8.600000000330565e-08	-19.225660404569776
8.619999999903705e-08	-19.26651738769032
8.640000000170733e-08	-19.307305029234744
8.659999999743873e-08	-19.34802332844843
8.680000000010901e-08	-19.38867228469423
8.70000000027793e-08	-19.429251897452332
8.719999999851069e-08	-19.46976216632016
8.740000000118098e-08	-19.510203091012215
8.760000000385126e-08	-19.55057467136001
8.779999999958266e-08	-19.590876907311905
8.800000000225294e-08	-19.631109798932997
8.819999999798434e-08	-19.67127334640499
8.840000000065462e-08	-19.711367550026125
8.860000000332491e-08	-19.751392410210997
8.87999999990563e-08	-19.791347927490456
8.900000000172659e-08	-19.83123410251152
8.919999999745798e-08	-19.871050936037193
8.940000000012827e-08	-19.9107984289464
8.960000000279855e-08	-19.95047658223384
8.979999999852994e-08	-19.99008539700987
9.000000000120023e-08	-20.0296248745004
9.020000000387052e-08	-20.06909501604673
9.039999999960191e-08	-20.108495823105503
9.06000000022722e-08	-20.147827297248508
9.079999999800359e-08	-20.1870894401626
9.100000000067388e-08	-20.226282253649597
9.120000000334416e-08	-20.265405739626107
9.139999999907555e-08	-20.304459900123465
9.160000000174584e-08	-20.343444737287584
9.179999999747723e-08	-20.38236025337883
9.200000000014752e-08	-20.42120645077193
9.22000000028178e-08	-20.45998333195581
9.23999999985492e-08	-20.49869089953353
9.260000000121948e-08	-20.537329156222096
9.280000000388977e-08	-20.575898104852424
9.299999999962116e-08	-20.614397748369143
9.320000000229145e-08	-20.652828089830525
9.339999999802284e-08	-20.691189132408343
9.360000000069313e-08	-20.72948087938775
9.380000010050793e-08	-20.767703334167187
9.399999999909481e-08	-20.805856500258223
9.42000000017651e-08	-20.843940381285478
9.439999999749649e-08	-20.881954980986453
9.460000000016677e-08	-20.919900303211463
9.480000000283706e-08	-20.95777635192348
9.499999999856845e-08	-20.99558313119805
9.520000000123874e-08	-21.03332064522311
9.540000000390902e-08	-21.070988898298957
9.559999999964042e-08	-21.10858789483804
9.58000000023107e-08	-21.14611763936492
9.59999999980421e-08	-21.18357813651608
9.620000000071238e-08	-21.220969391039855
9.640000010052718e-08	-21.25829140779629
9.659999999911406e-08	-21.29554419175702
9.680000000178435e-08	-21.33272774800517
9.699999999751574e-08	-21.36984208173521
9.720000000018603e-08	-21.40688719825286
9.740000000285631e-08	-21.443863102974937
9.75999999985877e-08	-21.48076980142928
9.780000000125799e-08	-21.517607299254593
9.800000000392828e-08	-21.554375602200334
9.819999999965967e-08	-21.591074716126624
9.840000000232996e-08	-21.62770464700407
9.859999999806135e-08	-21.664265400913703
9.880000000073164e-08	-21.700756984046823
9.900000010054644e-08	-21.737179402704918
9.919999999913331e-08	-21.773532663299463
9.94000000018036e-08	-21.809816772351905
9.9599999997535e-08	-21.846031736493472
9.980000000020528e-08	-21.882177562465063
1.0000000000287557e-07	-21.918254257117173
1.0019999999860696e-07	-21.954261827409695
1.0040000000127725e-07	-21.990200280411887
1.0060000000394753e-07	-22.02606962330217
1.0079999999967892e-07	-22.06186986336808
1.0100000000234921e-07	-22.097601008006087
1.011999999980806e-07	-22.133263064721525
1.0140000000075089e-07	-22.168856041128446
1.0160000010056569e-07	-22.2043799449495
1.0179999999915257e-07	-22.239834784015823
1.0200000000182285e-07	-22.275220566266903
1.0219999999755425e-07	-22.310537299750482
1.0240000000022453e-07	-22.345784992622423
1.0260000000289482e-07	-22.380963653146583
1.0279999999862621e-07	-22.41607328969471
1.030000000012965e-07	-22.451113910746308
1.0319999999702789e-07	-22.48608552488852
1.0339999999969818e-07	-22.52098814081601
1.0360000000236846e-07	-22.555821767330848
1.0379999999809986e-07	-22.590586413342375
1.0400000000077014e-07	-22.62528208786711
1.0420000010058494e-07	-22.65990880002858
1.0439999999917182e-07	-22.694466559057258
1.0460000000184211e-07	-22.728955374290404
1.047999999975735e-07	-22.763375255171955
1.0500000000024379e-07	-22.797726211252403
1.0520000000291407e-07	-22.83200825218868
1.0539999999864547e-07	-22.86622138774404
1.0560000000131575e-07	-22.900365627787917
1.0579999999704714e-07	-22.934440982295815
1.0599999999971743e-07	-22.968447461349225
1.0620000000238772e-07	-23.002385075135436
1.0639999999811911e-07	-23.036253833947455
1.066000000007894e-07	-23.07005374818389
1.068000001006042e-07	-23.10378482834881
1.0699999999919108e-07	-23.13744708505164
1.0720000000186136e-07	-23.171040529007023
1.0739999999759275e-07	-23.204565171034712
1.0760000000026304e-07	-23.23802102205945
1.0780000000293333e-07	-23.271408093110846
1.0799999999866472e-07	-23.304726395323236
1.08200000001335e-07	-23.3379759399356
1.083999999970664e-07	-23.371156738291383
1.0859999999973668e-07	-23.404268801838462
1.0880000000240697e-07	-23.43731214212893
1.0899999999813836e-07	-23.47028677081904
1.0920000000080865e-07	-23.503192699669036
1.0940000010062345e-07	-23.536029940543074
1.0959999999921033e-07	-23.568798505409077
1.0980000000188062e-07	-23.601498406338614
1.0999999999761201e-07	-23.6341296555068
1.102000000002823e-07	-23.66669226519213
1.1040000000295258e-07	-23.699186247776414
1.1059999999868397e-07	-23.7316116157446
1.1080000000135426e-07	-23.7639683816847
1.1099999999708565e-07	-23.79625655828763
1.1119999999975594e-07	-23.828476158347115
1.1140000000242622e-07	-23.860627194759548
1.1159999999815762e-07	-23.89270968052388
1.118000000008279e-07	-23.924723628741503
1.120000001006427e-07	-23.95666905261611
1.1219999999922958e-07	-23.988545965453586
1.1240000000189987e-07	-24.02035438066187
1.1259999999763126e-07	-24.05209431175088
1.1280000000030155e-07	-24.08376577233232
1.1300000000297183e-07	-24.11536877611961
1.1319999999870323e-07	-24.146903336927743
1.1340000000137351e-07	-24.178369468673186
1.135999999971049e-07	-24.209767185373703
1.1379999999977519e-07	-24.24109650114831
1.1400000000244548e-07	-24.27235743021708
1.1419999999817687e-07	-24.303549986901064
1.1440000000084716e-07	-24.33467418562217
1.1460000000351744e-07	-24.365730040902992
1.1479999999924884e-07	-24.39671756736676
1.1500000000191912e-07	-24.42763677973716
1.1519999999765052e-07	-24.45848769283824
1.154000000003208e-07	-24.48927032159426
1.1560000000299109e-07	-24.519984681029612
1.1579999999872248e-07	-24.55063078626867
1.1600000000139277e-07	-24.581208652535647
1.1619999999712416e-07	-24.61171829515452
1.1639999999979445e-07	-24.64215972954888
1.1660000000246473e-07	-24.672532971241797
1.1679999999819612e-07	-24.702838035855713
1.1700000000086641e-07	-24.733074939112335
1.172000000035367e-07	-24.76324369683249
1.1739999999926809e-07	-24.793344324935983
1.1760000000193838e-07	-24.82337683944153
1.1779999999766977e-07	-24.853341256466585
1.1800000000034006e-07	-24.88323759222723
1.1820000000301034e-07	-24.913065863038057
1.1839999999874173e-07	-24.942826085312056
1.1860000000141202e-07	-24.97251827556047
1.1879999999714341e-07	-25.00214245039268
1.189999999998137e-07	-25.031698626516086
1.1920000000248399e-07	-25.06118682073597
1.1939999999821538e-07	-25.0906070499554
1.1960000000088566e-07	-25.119959331175068
1.1980000000355595e-07	-25.1492436814932
1.1999999999928734e-07	-25.178460118105424
1.2020000000195763e-07	-25.20760865830463
1.2039999999768902e-07	-25.236689319480863
1.206000000003593e-07	-25.2657021191212
1.208000000030296e-07	-25.294647074809607
1.20999999998761e-07	-25.32352420422685
1.2120000000143127e-07	-25.35233352515032
1.2139999999716267e-07	-25.38107505545397
1.2159999999983295e-07	-25.409748813108145
1.2180000000250324e-07	-25.43835481617948
1.2199999999823463e-07	-25.46689308283076
1.2220000000090492e-07	-25.495363631320807
1.224000000035752e-07	-25.523766480004372
1.225999999993066e-07	-25.552101647331977
1.2280000000197688e-07	-25.5803691518498
1.2299999999770828e-07	-25.608569012199567
1.2320000000037856e-07	-25.63670124711844
1.2340000000304885e-07	-25.664765875438835
1.2359999999878024e-07	-25.692762916088352
1.2380000000145053e-07	-25.72069238808964
1.2399999999718192e-07	-25.748554310560248
1.241999999998522e-07	-25.776348702712536
1.244000000025225e-07	-25.804075583853525
1.2459999999825389e-07	-25.831734973384776
1.2480000000092417e-07	-25.85932689080228
1.2500000000359446e-07	-25.886851355696315
1.2519999999932585e-07	-25.914308387751333
1.2540000000199614e-07	-25.941698006745835
1.2559999999772753e-07	-25.969020232552246
1.2580000000039782e-07	-25.996275085136777
1.260000000030681e-07	-26.02346258455932
1.261999999987995e-07	-26.05058275097331
1.2640000000146978e-07	-26.07763560462561
1.2659999999720117e-07	-26.104621165856386
1.2679999999987146e-07	-26.131539455098967
1.2700000000254175e-07	-26.15839049287973
1.2719999999827314e-07	-26.185174299817987
1.2740000000094343e-07	-26.211890896625835
1.276000000036137e-07	-26.238540304108056
1.277999999993451e-07	-26.265122543161972
1.280000000020154e-07	-26.291637634777345
1.2819999999774678e-07	-26.318085600036216
1.2840000000041707e-07	-26.34446646011281
1.2860000000308736e-07	-26.370780236273397
1.2879999999881875e-07	-26.397026949876167
1.2900000000148903e-07	-26.42320662237113
1.2919999999722043e-07	-26.44931927529995
1.2939999999989071e-07	-26.47536493029583
1.29600000002561e-07	-26.501343609083406
1.297999999982924e-07	-26.52725533347864
1.3000000000096268e-07	-26.55310012538861
1.3020000000363297e-07	-26.57887800681149
1.3039999999936436e-07	-26.60458899983635
1.3060000000203464e-07	-26.630233126643052
1.3079999999776604e-07	-26.655810409502156
1.3100000000043632e-07	-26.68132087077474
1.312000000031066e-07	-26.706764532912317
1.31399999998838e-07	-26.73214141845668
1.316000000015083e-07	-26.757451550039807
1.3179999999723968e-07	-26.782694950383707
1.3199999999990997e-07	-26.80787164230032
1.3220000000258025e-07	-26.83298164869135
1.3239999999831165e-07	-26.85802499254821
1.3260000000098193e-07	-26.88300169695181
1.3280000000365222e-07	-26.90791178507251
1.329999999993836e-07	-26.932755280169935
1.332000000020539e-07	-26.957532205592887
1.333999999977853e-07	-26.982242584779204
1.3360000000045558e-07	-27.00688644125562
1.3380000000312586e-07	-27.031463798637677
1.3399999999885726e-07	-27.055974680629564
1.3420000000152754e-07	-27.080419111024007
1.3439999999725893e-07	-27.104797113702155
1.3459999999992922e-07	-27.129108712633407
1.348000000025995e-07	-27.15335393187535
1.349999999983309e-07	-27.177532795573576
1.3520000000100119e-07	-27.201645327961607
1.3540000000367147e-07	-27.22569155336073
1.3559999999940286e-07	-27.24967149617987
1.3580000000207315e-07	-27.273585180915504
1.3599999999780454e-07	-27.2974326321515
1.3620000000047483e-07	-27.321213874558993
1.3640000000314512e-07	-27.344928932896263
1.365999999988765e-07	-27.36857783200864
1.368000000015468e-07	-27.392160596828315
1.369999999972782e-07	-27.415677252374262
1.3719999999994847e-07	-27.439127823752106
1.3740000000261876e-07	-27.462512336153974
1.3759999999835015e-07	-27.4858308148584
1.3780000000102044e-07	-27.50908328523016
1.3800000000369073e-07	-27.53226977272019
1.3819999999942212e-07	-27.555390302865437
1.384000000020924e-07	-27.578444901288705
1.385999999978238e-07	-27.60143359369859
1.3880000000049408e-07	-27.624356405889305
1.3900000000316437e-07	-27.64721336374057
1.3919999999889576e-07	-27.670004493217487
1.3940000000156605e-07	-27.69272982037041
1.3959999999729744e-07	-27.71538937133481
1.3979999999996773e-07	-27.737983172331177
1.4000000000263801e-07	-27.760511249664862
1.401999999983694e-07	-27.782973629725966
1.404000000010397e-07	-27.805370338989206
1.4060000000370998e-07	-27.8277014040138
1.4079999999944137e-07	-27.84996685144333
1.4100000000211166e-07	-27.87216670800563
1.4119999999784305e-07	-27.894301000512616
1.4140000000051334e-07	-27.916369755860224
1.4160000000318362e-07	-27.938373001028236
1.4179999999891502e-07	-27.96031076308017
1.420000000015853e-07	-27.98218306916316
1.421999999973167e-07	-28.003989946507797
1.4239999999998698e-07	-28.025731422428045
1.4260000000265727e-07	-28.0474075243211
1.4279999999838866e-07	-28.069018279667247
1.4300000000105895e-07	-28.09056371602975
1.4320000000372923e-07	-28.112043861054705
1.4339999999946063e-07	-28.133458742470943
1.436000000021309e-07	-28.154808388089897
1.437999999978623e-07	-28.17609282580544
1.440000000005326e-07	-28.1973120835938
1.4420000000320288e-07	-28.21846618951342
1.4439999999893427e-07	-28.239555171704826
1.4460000000160456e-07	-28.26057905839049
1.4479999999733595e-07	-28.28153787787474
1.4500000000000624e-07	-28.302431658543586
1.4520000000267652e-07	-28.323260428864632
1.4539999999840791e-07	-28.34402421738692
1.456000000010782e-07	-28.36472305274082
1.4580000000374849e-07	-28.385356963637907
1.4599999999947988e-07	-28.405925978870815
1.4620000000215017e-07	-28.426430127313132
1.4639999999788156e-07	-28.446869437919258
1.4660000000055184e-07	-28.467243939724266
1.4680000000322213e-07	-28.487553661843812
1.4699999999895352e-07	-28.50779863347398
1.472000000016238e-07	-28.52797888389116
1.473999999973552e-07	-28.54809444245192
1.476000000000255e-07	-28.568145338592885
1.4780000000269577e-07	-28.588131601830607
1.4799999999842717e-07	-28.608053261761444
1.4820000000109745e-07	-28.627910348061405
1.4840000000376774e-07	-28.64770289048607
1.4859999999949913e-07	-28.667430918870412
1.4880000000216942e-07	-28.68709446312872
1.489999999979008e-07	-28.706693553254425
1.492000000005711e-07	-28.726228219320006
1.4940000000324138e-07	-28.745698491476848
1.4959999999897278e-07	-28.76510439995512
1.4980000000164306e-07	-28.78444597506364
1.4999999999737446e-07	-28.80372324718976
1.5020000000004474e-07	-28.82293624679923
1.5040000000271503e-07	-28.842085004436075
1.5059999999844642e-07	-28.861169550722465
1.508000000011167e-07	-28.88018991635859
1.51000000003787e-07	-28.89914613212252
1.5119999999951839e-07	-28.91803822887011
1.5140000000218867e-07	-28.936866237534833
1.5159999999792007e-07	-28.955630189127685
1.5180000000059035e-07	-28.97433011473704
1.5200000000326064e-07	-28.992966045528515
1.5219999999899203e-07	-29.01153801274488
1.5240000000166232e-07	-29.030046047705888
1.525999999973937e-07	-29.04849018180817
1.52800000000064e-07	-29.066870446525087
1.5300000000273428e-07	-29.08518687340665
1.5319999999846567e-07	-29.103439494079343
1.5340000000113596e-07	-29.121628340246005
1.5360000000380625e-07	-29.139753443685738
1.5379999999953764e-07	-29.157814836253728
1.5400000000220793e-07	-29.175812549881154
1.5419999999793932e-07	-29.193746616575048
1.544000000006096e-07	-29.21161706841818
1.546000000032799e-07	-29.229423937568903
1.5479999999901128e-07	-29.24716725626105
1.5500000000168157e-07	-29.264847056803806
1.5519999999741296e-07	-29.28246337158156
1.5540000000008325e-07	-29.300016233053803
1.5560000000275354e-07	-29.317505673754983
1.5579999999848493e-07	-29.3349317262944
1.5600000000115521e-07	-29.35229442335603
1.562000000038255e-07	-29.369593797698464
1.563999999995569e-07	-29.386829882154725
1.5660000000222718e-07	-29.404002709632177
1.5679999999795857e-07	-29.42111231311237
1.5700000000062886e-07	-29.438158725650943
1.5720000000329915e-07	-29.455141980377466
1.5739999999903054e-07	-29.47206211049532
1.5760000000170082e-07	-29.488919149281593
1.5779999999743222e-07	-29.505713130086928
1.580000000001025e-07	-29.5224440863354
1.582000000027728e-07	-29.5391120515244
1.5839999999850418e-07	-29.55571705922448
1.5860000000117447e-07	-29.572259143079275
1.5880000000384475e-07	-29.588738336805324
1.5899999999957615e-07	-29.605154674191965
1.5920000000224643e-07	-29.621508189101217
1.5939999999797783e-07	-29.637798915467634
1.596000000006481e-07	-29.654026887298183
1.598000000033184e-07	-29.670192138672142
1.599999999990498e-07	-29.686294703740927
1.6020000000172008e-07	-29.702334616728
1.6039999999745147e-07	-29.71831191192872
